item_sku_id,dc_id,dist_type,para1,para2
399,2,N,1,0.65786385
399,4,G,0.401406582,2.322342065
805,5,G,0.743995231,4.692940596
805,3,G,0.574706909,2.831214689
805,1,G,1.236706504,6.55102475
805,4,G,1.60914306,5.930096035
805,0,G,1.757786275,9.314489244
805,2,G,0.886015245,4.801539604
80,4,G,0.576027397,0.853302162
80,0,G,1.115656566,0.714028128
80,2,N,3,0.87768595
80,3,G,0.134615385,0.881355932
80,1,N,11,0.972527473
80,5,G,0.262032086,0.905569007
958,3,G,1.729537367,0.529190207
958,5,G,1.520100503,1.226502311
958,2,G,1.714607465,1.443231948
958,1,G,3.908986775,1.188048992
958,0,G,4.496219,2.171315913
958,4,G,3.949808151,1.184352739
72,4,G,0.355501814,2.002421308
72,0,N,1,0.700990099
72,3,N,1,0.774052478
72,1,N,1,0.245577523
72,5,N,1,0.328038125
72,2,N,1,0.485197368
691,4,G,0.298191145,2.671474937
691,2,N,1,0.257481297
691,1,N,1,0.216616807
691,5,G,0.320895522,2.271186441
691,3,N,1,0.575921909
691,0,G,0.642048193,1.927095426
969,2,G,0.092592593,0.915254237
969,3,N,1,0.265203596
969,5,N,1,0.183040331
969,1,G,0.255319149,0.796610169
969,0,N,4,0.881084071
969,4,N,1,0.22379882
128,3,N,2,0.763623978
128,1,G,1.010290418,1.576992427
128,0,G,3.126549024,2.358153127
128,2,G,0.818796992,1.366204417
128,4,G,1.398373984,2.084745763
128,5,G,0.708284519,2.201547531
333,5,N,1,0.498508946
333,2,N,1,0.510576923
333,3,N,1,0.16442868
333,0,N,1,0.734744707
333,4,G,0.45977869,3.170279858
333,1,N,1,0.539428571
226,2,G,0.335289187,2.022033898
226,5,N,1,0.700990099
226,0,G,0.916885322,2.014927694
226,1,G,0.656215822,1.549717514
226,3,N,1,0.769171779
226,4,G,0.699526947,2.204879866
525,3,N,1,0.479320532
525,5,N,1,0.356593407
525,1,N,1,0.274338855
525,2,N,1,0.595558546
525,0,G,0.323995307,2.458708979
525,4,N,1,0.25643915
511,3,N,1,0.77124183
511,1,N,1,0.283529926
511,2,G,0.156862745,0.86440678
511,4,N,1,0.529721362
511,0,G,0.63607362,1.918549906
511,5,N,1,0.404535865
448,3,N,1,0.276670574
448,2,N,1,0.546296296
448,1,N,1,0.749546279
448,4,G,0.43902439,0.694915254
448,0,N,1,0.287454324
448,5,N,1,0.403372835
42,1,G,1.694114163,3.931858369
42,3,G,0.739088603,2.981225554
42,0,G,2.49244577,7.487030281
42,2,G,1.611038939,3.229834925
42,5,G,2.679998151,2.637239361
42,4,G,2.463332508,4.231555739
140,0,G,0.991675406,2.102246107
140,4,G,0.393700787,2.152542373
140,2,N,1,0.243187543
140,1,G,0.882406563,0.845146379
140,3,N,1,0.735827664
140,5,N,1,0.620377085
451,0,G,1.251963672,1.367343514
451,5,N,2,0.793010753
451,4,G,0.469575393,1.91301567
451,2,G,0.404761905,0.711864407
451,1,G,0.845738943,1.122276029
451,3,N,3,0.934859155
243,0,G,2.857534851,1.785348274
243,1,G,1.265090467,1.728288004
243,3,G,0.787241625,1.011900469
243,2,G,1.115562566,1.5649169
243,4,G,1.813439166,1.616929558
243,5,G,0.830995388,1.896847093
707,0,G,9.645145602,1.421633739
707,2,G,3.425819596,1.345712861
707,1,G,8.13296263,0.929467204
707,3,G,1.231222193,1.335313647
707,5,G,2.079726454,1.263203937
707,4,G,5.547690462,1.246510469
618,4,G,2.330645161,0.865403789
618,0,G,1.879566593,1.785481938
618,5,G,0.710144928,1.002421308
618,3,G,0.644058885,0.921065375
618,2,G,0.766467066,1.769067797
618,1,G,0.861970035,2.044980443
347,0,G,0.503380135,2.963020031
347,4,N,1,0.403418803
347,1,G,0.392014519,1.556497175
347,3,N,1,0.437120061
347,2,N,1,0.454906542
347,5,N,1,0.482476636
998,0,G,10.87289188,1.5572861
998,1,G,6.231835829,1.153181964
998,5,G,1.639067333,1.71656116
998,2,G,3.350632288,1.021815741
998,4,G,6.37331928,1.257892285
998,3,G,1.577011494,1.053268765
255,3,N,2,0.897338403
255,1,G,0.562305296,1.145405888
255,2,G,0.3828125,0.929782082
255,0,G,0.576038085,1.941961993
255,4,G,0.604328524,0.925526451
255,5,G,0.187306502,0.995377504
380,3,G,0.485460993,1.291800275
380,4,G,1.407053252,3.360792175
380,2,G,0.911254378,1.990178996
380,1,G,1.207520191,4.238971826
380,0,G,1.192718748,10.57262621
380,5,G,0.55365372,1.775569842
501,5,G,0.496141125,1.024858757
501,3,N,6,0.942492013
501,0,G,2.533543213,1.739374185
501,4,G,1.205665543,1.504197687
501,1,G,0.755412767,2.333441982
501,2,G,0.570089955,1.159495871
996,3,N,3,0.87768595
996,0,G,0.644275541,2.551808492
996,5,G,0.332648871,0.917137476
996,1,N,1,0.594923505
996,2,G,0.31569742,2.04014273
996,4,N,2,0.822709163
447,4,N,1,0.316745819
447,3,N,1,0.679028133
447,1,G,0.274916706,4.685548617
447,2,N,1,0.473473027
447,0,N,1,0.141166417
447,5,G,0.228822266,5.184987893
544,4,G,1.362731481,2.524839275
544,5,N,9,0.943219405
544,2,G,1.096446701,1.669491525
544,0,G,1.368938379,6.079188098
544,1,G,1.309696923,2.394136509
544,3,G,0.411161731,1.566458519
672,2,G,0.566224068,7.214009424
672,3,N,1,0.198519515
672,4,G,1.219968431,4.793122083
672,1,G,0.767472192,7.442438264
672,5,G,0.529135502,2.498478922
672,0,G,1.385445847,10.93694309
373,2,N,1,0.676217765
373,4,G,0.400083264,1.313285949
373,0,G,0.318002628,2.345146379
373,1,G,0.37437604,1.35819209
373,3,N,1,0.618881119
373,5,N,2,0.839430894
449,3,N,1,0.531303602
449,1,G,0.58182753,5.185298038
449,0,G,0.46153923,7.895467087
449,2,G,0.605035042,2.269093953
449,5,N,1,0.438398849
449,4,G,0.664834587,4.053512419
9,2,G,1.514405762,0.973699591
9,0,G,3.223450526,2.429231785
9,4,G,1.940632797,1.615758131
9,1,G,1.834750215,1.810619163
9,3,G,0.639847864,2.145637163
9,5,G,0.815620666,2.015726018
939,1,G,0.774563162,2.275749674
939,2,G,0.332732816,4.992044275
939,3,N,1,0.24979645
939,0,G,0.978791615,4.363734194
939,4,G,0.795131846,2.984261501
939,5,G,0.30778974,5.947269303
962,4,G,4.043701901,2.317896221
962,1,G,3.566317882,2.347766417
962,5,G,1.548157051,3.043531277
962,2,G,3.418249896,1.556946993
962,3,G,1.233087858,1.649435028
962,0,G,2.707219251,5.071186441
671,5,G,0.353894737,1.963621331
671,4,G,0.803668478,1.91916558
671,1,G,0.563944724,2.013660511
671,2,G,0.406524467,1.50094162
671,3,N,1,0.651298701
671,0,G,2.052931403,1.53562967
835,4,G,0.64902923,2.036940461
835,1,G,0.612021858,1.550847458
835,2,G,0.70334728,0.988011575
835,3,G,0.304210526,0.947158524
835,5,G,0.296703297,2.056497175
835,0,G,0.981509434,2.642073779
244,0,G,1.143291512,2.801901175
244,1,G,0.50727106,2.940292758
244,4,G,0.798068551,3.01575555
244,2,G,0.570869225,1.603264281
244,5,G,0.430445151,2.244424621
244,3,N,1,0.401360544
487,0,G,1.950522032,2.884929549
487,2,G,1.493670886,1.338983051
487,1,G,1.982477064,1.256773896
487,5,G,1.13465125,1.165145589
487,4,G,2.511755984,1.039181158
487,3,G,0.381349206,1.377802078
265,1,N,1,0.664303586
265,0,G,0.259338314,3.529190207
265,3,N,1,0.67704918
265,2,N,1,0.531189711
265,5,N,1,0.456353591
265,4,G,0.249518675,2.445386064
181,4,G,1.042785677,1.446581604
181,0,G,1.683604156,1.60068223
181,2,G,0.559196617,1.394252027
181,5,G,0.334377175,1.571350465
181,1,G,0.949396268,1.660287953
181,3,N,2,0.813793103
912,5,N,1,0.365055981
912,0,G,0.343364669,3.702146893
912,3,N,1,0.188981422
912,2,N,1,0.287702188
912,4,G,0.538216966,2.897199705
912,1,G,0.308967772,3.456012914
757,2,N,1,0.397574124
757,0,G,0.156862745,0.86440678
757,1,G,0.156862745,0.86440678
757,4,N,1,0.314742968
757,5,N,1,0.163548164
757,3,N,1,0.267641129
418,4,G,0.273148148,3.661016949
418,0,G,0.647409975,2.146754857
418,1,G,0.3002079,2.145405888
418,3,N,1,0.494019139
418,2,N,1,0.21201232
418,5,N,1,0.537340619
268,5,N,1,0.649
268,2,G,0.411281685,1.978107345
268,4,G,0.255832992,3.312542373
268,1,G,1.00729777,2.355690073
268,0,G,2.254808409,3.202196228
268,3,N,1,0.22041781
127,5,G,0.75019516,1.400765446
127,1,G,0.865924276,2.11393597
127,0,G,1.817244933,2.145173176
127,2,G,0.627712337,1.215065913
127,4,G,2.447078747,1.177467597
127,3,N,1,0.574513124
86,2,G,2.488043421,2.949700552
86,1,G,2.994996795,5.387516023
86,0,G,1.679693391,17.18433074
86,3,G,1.13390392,1.659184608
86,4,G,2.583677782,3.463726246
86,5,G,0.760850333,3.809297254
477,0,G,1.104341502,18.35590386
477,3,G,0.679752431,3.091853472
477,1,G,1.070932868,6.742102332
477,4,G,1.829790105,9.587095718
477,2,G,1.405626201,4.702651021
477,5,G,1.051584596,8.203922613
392,3,N,1,0.812672176
392,1,G,0.34952741,2.085139929
392,2,N,1,0.343318966
392,4,G,0.553445114,1.990612777
392,0,G,0.354179827,2.775569842
392,5,N,1,0.382840663
294,2,G,0.305266634,4.774931021
294,4,G,0.348847858,8.794081843
294,0,G,0.326243124,22.13177369
294,5,G,0.409244754,3.810243183
294,1,G,0.391525456,8.744588018
294,3,N,1,0.314776154
690,4,G,0.542286007,1.437730287
690,0,G,0.999681258,1.644591997
690,3,N,1,0.812672176
690,5,N,1,0.683397683
690,1,G,0.474277315,1.572419106
690,2,G,0.372093023,0.728813559
101,4,G,1.119140783,4.361699623
101,5,G,0.481441048,1.478611784
101,2,G,1.198148014,2.574594897
101,1,G,1.206054931,3.906840629
101,0,G,1.704008363,12.78142848
101,3,G,0.594594595,1.254237288
631,2,G,0.504891684,2.853439681
631,5,N,4,0.880071599
631,3,N,1,0.423338369
631,1,G,0.851267506,1.951227949
631,0,G,1.01862278,2.795399516
631,4,G,0.677036705,1.376887519
703,2,G,1.285413523,4.285371578
703,1,G,2.002509214,3.825708715
703,4,G,1.480528105,7.006203611
703,0,G,1.94344168,8.782253042
703,5,G,1.131827394,3.204657057
703,3,G,0.636553438,5.218782428
596,0,G,0.425739886,2.229418886
596,5,N,1,0.660447761
596,1,N,1,0.577835052
596,2,N,3,0.919664269
596,3,G,0.113207547,0.898305085
596,4,N,2,0.885
329,2,G,3.643090935,1.488771186
329,1,G,5.335070366,2.252444359
329,0,G,6.452326545,3.575113015
329,4,G,4.970934491,2.543599764
329,5,G,3.357285429,0.878433665
329,3,G,1.416994633,1.064559132
934,1,G,1.497783891,1.584261501
934,5,G,0.645418327,1.418079096
934,2,G,0.954012112,1.261398902
934,0,G,2.876465334,1.337564399
934,4,G,2.274940489,1.080303916
934,3,G,0.373512675,1.724353256
365,3,G,0.782510112,2.447577621
365,2,G,1.265163155,3.523361475
365,5,G,1.748872797,1.550635593
365,0,G,1.790363711,13.14949177
365,4,G,1.786974739,6.705775178
365,1,G,1.511718705,5.774099062
981,0,G,0.395544026,3.085216573
981,2,G,0.573697194,1.802167269
981,3,N,1,0.448328267
981,4,G,0.532612818,1.686600576
981,1,G,0.347244094,2.050040355
981,5,G,0.372093023,1.457627119
954,1,G,0.252839506,2.145127119
954,5,N,1,0.475327291
954,0,G,0.913513514,1.447196871
954,2,G,0.326323423,1.55819209
954,3,N,1,0.498508946
954,4,G,0.577540107,1.056497175
109,1,N,1,0.276860841
109,4,N,1,0.338622552
109,0,N,1,0.477037516
109,2,N,1,0.214764123
109,3,N,1,0.619422572
109,5,N,1,0.345271536
1000,2,N,1,0.525080906
1000,5,G,0.113207547,0.898305085
1000,3,G,0.092592593,0.915254237
1000,1,N,3,0.905950096
1000,0,G,0.236408012,3.799808123
1000,4,N,1,0.614583333
565,4,G,3.647968653,1.235886326
565,1,G,2.564203428,1.546718818
565,3,G,0.49227902,1.480488766
565,2,G,0.868958213,1.852988403
565,0,G,2.411816702,2.262869776
565,5,G,1.088040446,1.230637202
424,0,G,3.240291716,2.385221528
424,2,G,0.922988174,1.469067797
424,4,G,2.750611247,1.848587571
424,3,G,0.263446215,2.959469418
424,1,G,1.947399354,2.454381536
424,5,G,1.005772931,0.9437046
481,3,G,0.113207547,0.898305085
481,4,G,0.451386177,2.55333998
481,5,N,1,0.405963303
481,2,N,1,0.459832134
481,1,G,0.601691144,1.464797914
481,0,G,0.78226505,1.841674975
55,5,G,0.772761709,5.242039572
55,4,G,1.595279756,4.207327512
55,0,G,0.940367496,12.45456106
55,2,G,1.630436757,2.785985328
55,3,G,0.878372124,3.145263596
55,1,G,1.829906197,3.686398092
114,5,G,0.861313869,4.644067797
114,4,G,1.19058296,5.039548023
114,3,G,0.851857468,2.109050208
114,1,G,1.068890613,5.264447621
114,2,G,0.677072367,4.305675995
114,0,G,0.746944548,10.16570823
597,5,G,4.6530837,1.183833116
597,1,G,7.087287832,2.329307765
597,4,G,5.070898548,4.077771603
597,3,G,2.157207057,1.264975261
597,2,G,5.346916832,1.413772137
597,0,G,5.465357007,7.021111577
158,2,N,1,0.303021148
158,0,G,0.803668478,1.91916558
158,3,N,1,0.479320532
158,5,N,1,0.385472713
158,1,N,1,0.426340326
158,4,N,1,0.445220794
762,2,N,1,0.535614525
762,4,G,0.541919298,2.251883239
762,5,G,0.383628319,2.253240279
762,0,G,0.821800595,0.969347277
762,1,G,0.371135049,2.785773826
762,3,G,0.223742277,2.954367666
125,1,G,2.246176457,8.971931975
125,2,G,2.618210215,6.700139196
125,3,G,2.57505015,3.481913428
125,0,G,3.537634091,15.11591501
125,5,G,2.75426926,4.455332896
125,4,G,3.035258453,7.471510729
987,0,G,1.479808802,1.534783709
987,3,G,0.372093023,1.457627119
987,2,G,0.766467066,1.061440678
987,1,G,0.951081987,1.407852392
987,5,G,0.670153846,1.66923472
987,4,G,1.258751676,1.750456323
132,5,G,1.405309315,1.857362976
132,0,G,4.547697908,2.843681276
132,3,G,0.609771574,2.585019136
132,2,G,1.282608696,1.559322034
132,4,G,3.119599032,2.064585192
132,1,G,2.24262087,2.501612986
395,5,G,0.878204329,6.060131707
395,2,G,0.820457468,12.993991
395,0,G,3.887265671,6.14348438
395,3,G,1.304873137,2.338041431
395,1,G,2.422654452,5.540917651
395,4,G,3.058007347,3.890868704
815,4,G,0.993620038,2.473407364
815,3,G,0.404761905,1.423728814
815,2,G,0.755204637,2.536073196
815,5,N,19,0.975206612
815,0,G,1.984946168,4.269423729
815,1,G,1.405271478,2.593141506
957,0,G,0.551066689,2.491316175
957,4,G,0.349897989,2.373573158
957,5,N,1,0.261136493
957,3,N,1,0.529567054
957,2,G,0.352023403,1.829616414
957,1,G,0.394786021,2.790612777
935,3,G,1.470097774,6.306510086
935,4,G,4.151821321,9.095456897
935,5,G,3.084393298,7.429420319
935,0,G,2.566304337,27.8181467
935,2,G,3.819872888,5.9102153
935,1,G,2.99874497,10.17374765
541,2,G,0.881432482,2.672844775
541,5,G,1.324662715,2.060006316
541,3,G,0.710939112,1.978762508
541,4,G,3.597560976,1.389830508
541,1,G,2.086667221,1.819461259
541,0,G,4.057551459,3.287446428
838,2,G,3.869399954,9.833785059
838,1,G,4.340028322,11.32930199
838,0,G,4.222143389,23.2792036
838,3,G,4.108624419,3.613729587
838,5,G,2.454570056,13.11976806
838,4,G,5.310321601,11.56047319
913,1,G,3.237337662,4.015645372
913,2,G,2.7692729,2.919447109
913,4,G,2.850680937,5.45810716
913,0,G,4.05999155,6.470749043
913,5,G,2.282679016,4.061537508
913,3,G,1.43196336,2.580314104
157,5,G,1.476904058,6.529921659
157,4,G,1.903323763,8.486492255
157,0,G,1.470561647,16.009103
157,3,G,1.389732153,4.207614837
157,1,G,1.860988773,8.233275836
157,2,G,1.632623372,5.564507969
122,0,G,5.104770506,4.472386848
122,2,G,2.671722056,2.708847696
122,5,G,2.120362782,3.149445066
122,3,G,1.701396004,1.623791203
122,1,G,2.844454129,3.759918343
122,4,G,3.368855061,3.194768451
572,5,G,1.48797171,8.303875753
572,1,G,1.697566544,13.81838444
572,0,G,3.431683189,11.97218493
572,4,G,3.719473987,6.060634637
572,3,G,1.252316372,5.15654611
572,2,G,2.459771477,4.7613628
403,4,G,2.503318726,2.992637472
403,2,G,1.856842105,1.533494754
403,3,G,0.616909621,2.527634488
403,5,G,1.678559374,2.251729118
403,1,G,1.51853548,2.801539604
403,0,G,2.509993139,5.5101778
136,3,G,0.78995028,5.685833067
136,2,G,2.141437752,4.614355903
136,4,G,2.687302776,5.998075175
136,5,G,1.752214809,5.19439447
136,1,G,1.883340523,7.568592676
136,0,G,2.275174391,10.81682775
240,2,G,1.69193923,1.873289223
240,5,G,0.781855372,2.471305382
240,3,G,0.813442918,1.77108674
240,0,G,2.381941432,2.582994817
240,1,G,2.981595092,1.534839925
240,4,G,1.227042254,1.823317925
416,3,G,1.637487296,3.426084285
416,5,G,1.795438748,7.646495083
416,4,G,3.011108112,9.5859749
416,0,G,1.56584894,27.40702064
416,2,G,2.036464745,5.78436776
416,1,G,2.246284257,7.303964141
227,3,G,0.614557944,3.557745369
227,4,G,1.5155466,3.768847759
227,5,G,1.024289868,3.541105655
227,1,G,1.532491694,4.114270093
227,2,G,1.257720576,3.638543628
227,0,G,1.353382942,9.129664504
209,1,G,0.434912892,3.078738468
209,3,N,1,0.480978261
209,2,G,0.34952741,2.085139929
209,4,G,0.466850829,1.415906128
209,5,N,1,0.3534179
209,0,G,1.061641146,1.660365059
624,2,N,1,0.708
624,1,N,1,0.401360544
624,4,G,0.372093023,0.728813559
624,3,N,1,0.575208914
624,5,N,1,0.59
624,0,N,2,0.726600985
678,3,G,0.092592593,0.915254237
678,1,N,1,0.366459627
678,4,G,0.347355769,0.829511466
678,2,N,1,0.732919255
678,0,G,0.60460251,0.953140578
678,5,N,1,0.811926606
503,4,G,2.977146192,5.095312944
503,3,G,1.360302603,5.133454007
503,1,G,2.845654464,7.844253118
503,0,G,3.640156946,16.02650213
503,2,G,1.883580366,7.639615899
503,5,G,1.212201256,5.299226332
658,5,G,0.277056277,0.978813559
658,3,G,0.134615385,0.881355932
658,4,G,0.532953105,0.92226768
658,1,G,0.652213189,0.987511151
658,2,N,1,0.679028133
658,0,G,0.761690141,1.157105606
609,5,G,0.053571429,0.949152542
609,4,N,2,0.84947644
609,0,G,0.356519208,1.663922518
609,2,N,1,0.738654147
609,3,N,1,0.475327291
609,1,N,1,0.547177419
146,0,G,1.096764944,3.9407112
146,2,G,0.905590062,1.010671689
146,3,N,2,0.84947644
146,1,G,0.603931409,2.132917038
146,4,G,0.854831253,1.705163579
146,5,G,0.457251425,1.408563782
186,3,N,1,0.165332266
186,2,N,1,0.526785714
186,0,N,1,0.349171458
186,4,N,1,0.660447761
186,1,N,1,0.77124183
186,5,N,1,0.146423358
575,2,G,0.460564191,1.472033898
575,0,G,0.594594595,1.881355932
575,5,N,1,0.41046582
575,1,N,3,0.827102804
575,3,G,0.187306502,0.995377504
575,4,G,0.449122807,1.811440678
35,4,N,1,0.528002309
35,3,N,1,0.509352518
35,1,G,0.279680365,2.121065375
35,5,N,1,0.459501558
35,2,N,1,0.615257958
35,0,N,1,0.675796813
323,3,N,1,0.738654147
323,4,G,1.554896345,1.645975979
323,2,G,0.550190883,2.156416465
323,0,G,1.912807958,2.791175679
323,5,G,0.457304164,1.334274953
323,1,G,1.483776224,2.35313477
542,2,N,1,0.505353319
542,0,G,1.227082085,0.884004237
542,3,N,1,0.856846473
542,1,N,1,0.640608035
542,4,G,0.368410964,2.852378349
542,5,N,1,0.67704918
623,4,N,2,0.839430894
623,3,N,1,0.660447761
623,1,N,1,0.564752252
623,0,N,1,0.33436373
623,5,N,1,0.856846473
623,2,N,1,0.613305613
197,3,G,0.54899473,2.315480226
197,0,G,5.262522048,2.125680534
197,4,G,3.730050807,1.758507423
197,2,G,1.20071048,2.20208605
197,5,G,1.194720192,2.099633532
197,1,G,2.824507987,1.518188517
309,3,N,1,0.556603774
309,4,N,2,0.839430894
309,2,N,1,0.344166667
309,0,N,3,0.849939976
309,5,G,0.134615385,0.881355932
309,1,G,0.347355769,0.829511466
533,4,N,1,0.289001848
533,3,N,1,0.385472713
533,5,N,1,0.397799858
533,1,G,0.470416408,3.134619131
533,0,G,0.390003184,3.042130751
533,2,N,1,0.251849744
283,1,G,0.856323348,18.98142486
283,0,G,0.343255391,40.53906976
283,3,G,0.82326077,4.282268579
283,2,G,0.851600694,17.91242938
283,4,G,1.108572721,11.52803129
283,5,G,0.954935174,17.55376943
900,3,G,0.694238757,3.027337343
900,1,G,1.683342375,3.634818536
900,0,G,2.317585418,7.839836833
900,4,G,2.395149873,3.134866282
900,2,G,1.940778744,2.087227856
900,5,G,2.076873551,2.07286801
48,2,G,0.242642816,4.051431911
48,4,G,0.695402299,1.340523883
48,5,N,1,0.78180212
48,1,G,0.651964136,3.405615215
48,3,N,1,0.317952172
48,0,G,1.040464217,2.671558495
665,5,N,1,0.216117216
665,4,G,0.450533175,1.467188179
665,1,G,0.478710025,2.584629673
665,2,G,0.295569374,2.236418948
665,0,G,0.614411502,2.896529459
665,3,N,1,0.552810903
779,4,G,2.512554513,1.315428075
779,2,G,1.906450578,0.969056134
779,1,G,2.238631144,1.294677371
779,3,G,0.803247373,1.223845704
779,5,G,1.149970964,1.311750143
779,0,G,4.065561326,1.329897455
856,4,G,0.324057451,0.993755575
856,1,N,2,0.738339022
856,3,N,2,0.897338403
856,2,N,2,0.738339022
856,0,G,0.825638507,1.683340223
856,5,N,2,0.897338403
922,0,G,1.086585366,1.544256121
922,3,G,0.282608696,0.779661017
922,4,G,0.420753065,1.24876982
922,2,G,0.457529611,1.926336375
922,1,G,0.776315789,1.288135593
922,5,N,2,0.765801354
308,1,N,1,0.638287865
308,2,N,1,0.645622896
308,0,G,0.393404255,1.85258179
308,5,N,1,0.591125954
308,4,G,0.2137323,3.172033898
308,3,N,1,0.137379696
370,4,N,1,0.611155378
370,0,G,0.522580645,1.167608286
370,2,N,1,0.811926606
370,1,N,1,0.613518198
370,3,G,0.072727273,0.93220339
370,5,N,2,0.897338403
593,5,N,1,0.613518198
593,4,G,0.393700787,2.583050847
593,3,N,1,0.321728188
593,2,G,0.358158429,2.176860722
593,0,G,0.349607375,3.102754237
593,1,G,0.515661681,4.07572444
31,2,G,1.035061204,4.306631436
31,3,G,1.060827599,2.38061654
31,4,G,3.387072949,3.142556407
31,5,G,1.487190542,3.726740268
31,1,G,3.722199026,3.893269898
31,0,G,3.586037419,6.035650293
18,4,G,0.591089427,3.010815174
18,2,G,0.381349206,1.377802078
18,3,N,3,0.85282523
18,1,G,0.645661157,1.968813559
18,0,G,1.238023273,1.752383475
18,5,N,2,0.793721973
971,0,G,0.537490008,2.585779248
971,1,N,1,0.308592777
971,2,G,0.252769572,2.480989464
971,3,N,1,0.251849744
971,5,G,0.356859635,1.424858757
971,4,G,0.621564482,2.290556901
719,4,G,0.628628344,1.267219618
719,0,G,0.738579882,1.812915683
719,3,G,0.092592593,0.915254237
719,5,G,0.255319149,0.796610169
719,2,N,1,0.650926743
719,1,N,1,0.559620596
728,2,G,0.640711902,1.269774011
728,3,N,1,0.34181882
728,1,G,1.695789017,1.249355932
728,5,G,0.778029812,1.067450709
728,4,G,1.387940529,1.734065409
728,0,G,2.780900734,1.767504383
890,5,N,8,0.946726573
890,3,G,0.381349206,1.377802078
890,2,G,0.547673358,1.516430301
890,4,G,1.190101237,1.310243183
890,0,G,0.962461969,2.69436136
890,1,G,1.52056962,1.036632039
433,3,G,0.613752556,1.353164995
433,2,G,0.685874312,2.100498504
433,4,G,1.496236494,1.778473497
433,1,G,1.258822428,2.208143861
433,5,G,0.457700442,2.555146156
433,0,G,2.413719404,2.1627779
170,4,G,0.652213189,0.987511151
170,1,N,2,0.711502783
170,2,G,0.277056277,0.978813559
170,5,G,0.277056277,0.978813559
170,3,N,3,0.934859155
170,0,G,1.215294523,1.171509282
192,4,N,1,0.18290938
192,1,N,1,0.553701773
192,5,N,1,0.380236305
192,0,G,0.309003215,1.700382723
192,2,N,1,0.247134039
192,3,N,1,0.698224852
700,4,G,0.355935047,4.904722725
700,1,G,0.301087915,3.602754237
700,5,G,0.323218997,1.83535109
700,2,G,0.222686784,5.327845036
700,0,G,0.339899066,9.474397859
700,3,N,1,0.258661249
724,3,G,0.421063284,3.180004291
724,2,G,0.996269137,2.99422188
724,5,G,0.721090212,2.1389458
724,0,G,1.463536069,14.18667589
724,4,G,2.303463094,1.986691777
724,1,G,1.206588297,7.234293237
348,4,G,0.255319149,0.796610169
348,5,N,1,0.233017378
348,2,N,1,0.228176796
348,1,N,1,0.493723849
348,3,N,1,0.405963303
348,0,G,0.295121951,1.895223421
848,0,N,1,0.142741935
848,5,N,1,0.405137335
848,4,G,0.199254858,5.529074316
848,1,N,1,0.278020868
848,2,N,1,0.435424354
848,3,N,1,0.213832679
67,5,G,0.302321779,2.410721324
67,0,G,0.37437604,2.716384181
67,3,N,1,0.440503966
67,4,G,0.39220888,2.290374161
67,2,N,1,0.396657703
67,1,G,0.704264099,1.540254237
178,3,N,1,0.392336922
178,5,N,1,0.611155378
178,0,G,1.315706555,2.524904877
178,4,G,0.719872023,2.119020716
178,2,G,0.394514152,2.234028683
178,1,G,0.446554899,3.643714689
450,4,N,2,0.84947644
450,1,N,1,0.683397683
450,2,G,0.072727273,0.93220339
450,5,G,0.134615385,0.881355932
450,3,N,1,0.276670574
450,0,N,5,0.939138577
711,4,N,1,0.4089477
711,2,G,0.156862745,3.889830508
711,5,G,0.204081633,0.830508475
711,3,N,1,0.348185305
711,1,G,0.565642458,1.348399247
711,0,G,0.66712612,2.235747304
993,0,G,0.558648753,2.821578276
993,3,N,1,0.404535865
993,4,G,0.384718776,2.68741317
993,2,N,1,0.700990099
993,1,N,1,0.459441921
993,5,N,1,0.512916046
374,2,N,1,0.368572802
374,0,N,1,0.238206545
374,3,N,1,0.280952381
374,5,N,1,0.613305613
374,4,N,1,0.805672269
374,1,N,1,0.317496925
809,0,G,1.907903601,3.135929323
809,1,G,1.360502903,2.815509225
809,5,G,0.482736014,1.650198341
809,4,G,1.29270557,2.242045792
809,2,G,0.833119795,1.037554005
809,3,G,0.59970111,1.49792133
154,2,G,3.412215279,3.655858511
154,1,G,5.068485708,5.704909889
154,3,G,2.347277937,1.848516949
154,0,G,6.52477174,17.31341819
154,4,G,6.363506134,6.046128575
154,5,G,2.211420534,4.698260846
537,4,G,0.989828694,0.73630272
537,0,G,1.503271118,1.409355932
537,1,G,0.54369863,1.963949422
537,2,G,0.495872642,0.991233197
537,5,G,0.43902439,0.926553672
537,3,N,1,0.405963303
670,5,G,0.323218997,1.83535109
670,2,N,1,0.412876137
670,1,G,0.372093023,2.915254237
670,0,G,1.469684802,1.395433534
670,3,N,1,0.71682243
670,4,G,1.12120089,1.662865948
842,4,G,0.356519208,1.663922518
842,2,N,1,0.401360544
842,3,N,1,0.431133747
842,0,G,1.261520493,1.464468978
842,1,G,0.437713505,2.400765446
842,5,G,0.36291019,1.914840843
549,4,N,2,0.839430894
549,1,N,5,0.939138577
549,2,N,5,0.953810624
549,0,G,0.252769572,2.480989464
549,3,N,1,0.444122756
549,5,N,1,0.353293413
608,2,G,0.332648871,1.834274953
608,0,G,1.099386503,1.726694915
608,5,N,2,0.839430894
608,1,G,0.491666667,2.033898305
608,3,N,1,0.67704918
608,4,G,0.691180285,1.790109125
646,1,G,0.641304348,1.559322034
646,4,G,0.826535627,1.189362946
646,0,G,0.849651666,1.895093666
646,3,N,1,0.525080906
646,2,G,0.525284091,1.38746551
646,5,N,1,0.499631811
739,5,G,2.736072846,7.130100576
